resource,name,slug
items,serpentine bracers,serpentine-bracers
items,serpentine sandals,serpentine-sandals
items,serpent's scales,serpents-scales
items,serpent's tooth,serpents-tooth
items,serveros war engine,serveros-war-engine-a5e
items,servile shabti,servile-shabti
items,seven-sided coin,seven-sided-coin-a5e
items,shackle of the ghostheart covenant,shackle-of-the-ghostheart-covenant-a5e
items,shadow tome,shadow-tome
items,shadowhound's muzzle,shadowhounds-muzzle
items,shark tooth crown,shark-tooth-crown
items,sharkskin vest,sharkskin-vest
items,shattershot arrow,shattershot-arrow
items,sheeshah of revelations,sheeshah-of-revelations
items,shepherd's flail,shepherds-flail
items,shield +1,shield-1-a5e
items,shield +2,shield-2-a5e
items,shield +3,shield-3-a5e
items,shield of gnawing,shield-of-gnawing
items,shield of missile attraction,shield-of-missile-attraction-a5e
items,shield of missile reversal,shield-of-missile-reversal
items,shield of the fallen,shield-of-the-fallen
items,shifting shirt,shifting-shirt
items,shimmer ring,shimmer-ring
items,shoes of the shingled canopy,shoes-of-the-shingled-canopy
items,shoulder dragon brooch,shoulder-dragon-brooch-a5e
items,shrutinandan sitar,shrutinandan-sitar
items,sickle of thorns,sickle-of-thorns
items,siege arrow,siege-arrow
items,signal rings,signal-rings-a5e
items,signaling ammunition,signaling-ammunition
items,signaling compass,signaling-compass
items,signet of the magister,signet-of-the-magister
items,silver string,silver-string
items,silvered oar,silvered-oar
items,sinner’s ashes,sinners-ashes-a5e
items,skald's harp,skalds-harp
items,skeleton key,skeleton-key-a5e
items,skipstone,skipstone
items,skofnung,skofnung-a5e
items,"skrivena moc, whispering blade",skrivena-moc-whispering-blade-a5e
items,skull liqueur,skull-liqueur-a5e
items,skullcap of deep wisdom,skullcap-of-deep-wisdom
items,skysail,skysail
items,skywing,skywing-a5e
items,slatelight ring,slatelight-ring
items,sleep pellet,sleep-pellet
items,slick cuirass,slick-cuirass
items,slimeblade,slimeblade
items,sling stone of screeching,sling-stone-of-screeching
items,slippers of spider climbing,slippers-of-spider-climbing-a5e
items,slippers of the cat,slippers-of-the-cat
items,slipshod hammer,slipshod-hammer
items,smoking plate of heithmir,smoking-plate-of-heithmir
items,smuggler's bag,smugglers-bag
items,smuggler's coat,smugglers-coat
items,snake basket,snake-basket
items,snake-eye bones,snake-eye-bones-a5e
items,soldra's staff,soldras-staff
items,somnambulatory brew,somnambulatory-brew-a5e
items,song-saddle of the khan,song-saddle-of-the-khan
items,sonic staff,sonic-staff-a5e
items,soul bond chalice,soul-bond-chalice
items,soul jug,soul-jug
items,soulbound wraps,soulbound-wraps
items,sovereign glue,sovereign-glue-a5e
items,spear of the north,spear-of-the-north
items,spear of the stilled heart,spear-of-the-stilled-heart
items,spear of the western whale,spear-of-the-western-whale
items,spearbiter,spearbiter
items,spectral blade,spectral-blade
items,spectral camera,spectral-camera-a5e
items,spell disruptor horn,spell-disruptor-horn
items,spell scroll,spell-scroll-a5e
items,spellcasting symphony,spellcasting-symphony-a5e
items,spellguard shield,spellguard-shield-a5e
items,sphere of annihilation,sphere-of-annihilation-a5e
items,spice box of zest,spice-box-of-zest
items,spice box spoon,spice-box-spoon
items,spider grenade,spider-grenade
items,spider staff,spider-staff
items,spinal whip,spinal-whip-a5e
items,spindle of spinning,spindle-of-spinning-a5e
items,spirit lantern,spirit-lantern-a5e
items,spirit-trapping camera,spirit-trapping-camera-a5e
items,splinter staff,splinter-staff
items,spyglass of summoning,spyglass-of-summoning
items,staff of binding,staff-of-binding
items,staff of camazotz,staff-of-camazotz
items,staff of channeling,staff-of-channeling
items,staff of charming,staff-of-charming-a5e
items,staff of desolation,staff-of-desolation
items,staff of dissolution,staff-of-dissolution
items,staff of fate,staff-of-fate
items,staff of feathers,staff-of-feathers
items,staff of fire,staff-of-fire-a5e
items,staff of frost,staff-of-frost-a5e
items,staff of giantkin,staff-of-giantkin
items,staff of gravity bending,staff-of-gravity-bending-a5e
items,staff of healing,staff-of-healing-a5e
items,staff of ice and fire,staff-of-ice-and-fire
items,staff of master lu po,staff-of-master-lu-po
items,staff of midnight,staff-of-midnight
items,staff of minor curses,staff-of-minor-curses
items,staff of parzelon,staff-of-parzelon
items,staff of portals,staff-of-portals
items,staff of power,staff-of-power-a5e
items,staff of scrying,staff-of-scrying
items,staff of spores,staff-of-spores
items,staff of squalor,staff-of-squalor-a5e
items,staff of striking,staff-of-striking-a5e
items,staff of swarming insects,staff-of-swarming-insects-a5e
items,staff of the armada,staff-of-the-armada
items,staff of the artisan,staff-of-the-artisan
items,staff of the cephalopod,staff-of-the-cephalopod
items,staff of the four winds,staff-of-the-four-winds
items,staff of the lantern bearer,staff-of-the-lantern-bearer
items,staff of the magi,staff-of-the-magi-a5e
items,staff of the peaks,staff-of-the-peaks
items,staff of the python,staff-of-the-python-a5e
items,staff of the scion,staff-of-the-scion
items,staff of the treant,staff-of-the-treant
items,staff of the unhatched,staff-of-the-unhatched
items,staff of the web-tender,staff-of-the-web-tender-a5e
items,staff of the white necromancer,staff-of-the-white-necromancer
items,staff of the woodlands,staff-of-the-woodlands-a5e
items,staff of thorns,staff-of-thorns
items,staff of thunder and lightning,staff-of-thunder-and-lightning-a5e
items,staff of voices,staff-of-voices
items,staff of winter and ice,staff-of-winter-and-ice
items,staff of withering,staff-of-withering-a5e
items,stalking cat,stalking-cat-a5e
items,standard of divinity,standard-of-divinity
items,star heart,star-heart-a5e
items,stasis stone,stasis-stone
items,steadfast splint,steadfast-splint
items,steelsilk mantle,steelsilk-mantle-a5e
items,stick awl,stick-awl-a5e
items,stinger,stinger
items,stolen thunder,stolen-thunder
items,stone of controlling earth elementals,stone-of-controlling-earth-elementals-a5e
items,stone of good luck (luckstone),stone-of-good-luck-luckstone-a5e
items,stone staff,stone-staff
items,stonechewer gauntlets,stonechewer-gauntlets
items,stonedrift staff,stonedrift-staff
items,stormheart bow,stormheart-bow
items,storyteller's pipe,storytellers-pipe
items,sturdy scroll tube,sturdy-scroll-tube
items,stygian crook,stygian-crook
items,subtle mage gloves,subtle-mage-gloves-a5e
items,sun blade,sun-blade-a5e
items,superior potion of troll blood,superior-potion-of-troll-blood
items,supreme potion of troll blood,supreme-potion-of-troll-blood
items,survival knife,survival-knife
items,survivor’s cloak,survivors-cloak-a5e
items,swarmfoe suit,swarmfoe-suit
items,swashing plumage,swashing-plumage
items,sweet nature,sweet-nature
items,swolbold wraps,swolbold-wraps
items,sword of fallen saints,sword-of-fallen-saints
items,sword of life stealing,sword-of-life-stealing-a5e
items,sword of sharpness,sword-of-sharpness-a5e
items,sword of the serpent,sword-of-the-serpent-a5e
items,sword of three traditions,sword-of-three-traditions-a5e
items,sword of volsung,sword-of-volsung
items,sword of wounding,sword-of-wounding-a5e
items,tactile unguent,tactile-unguent
items,tailored suit of armor,tailored-suit-of-armor-a5e
items,tailor's clasp,tailors-clasp
items,talisman of pure good,talisman-of-pure-good-a5e
items,talisman of the snow queen,talisman-of-the-snow-queen
items,talisman of the sphere,talisman-of-the-sphere-a5e
items,talisman of ultimate evil,talisman-of-ultimate-evil-a5e
items,talking tablets,talking-tablets
items,talking torches,talking-torches
items,tamer's whip,tamers-whip
items,tarian graddfeydd ddraig,tarian-graddfeydd-ddraig
items,teapot of soothing,teapot-of-soothing
items,tenebrous flail of screams,tenebrous-flail-of-screams
items,tenebrous mantle,tenebrous-mantle
items,that which spies from infinity’s true name,that-which-spies-from-infinitys-true-name-a5e
items,the song of creation,the-song-of-creation-a5e
items,the traveling chest,the-traveling-chest-a5e
items,thirsting scalpel,thirsting-scalpel
items,thirsting thorn,thirsting-thorn
items,thornish nocturnal,thornish-nocturnal
items,three-section boots,three-section-boots
items,throttler's gauntlets,throttlers-gauntlets
items,thunderous kazoo,thunderous-kazoo
items,tick stop watch,tick-stop-watch
items,timekeeper gremlin,timekeeper-gremlin-a5e
items,timeworn timepiece,timeworn-timepiece
items,tincture of moonlit blossom,tincture-of-moonlit-blossom
items,tipstaff,tipstaff
items,tome of clear thought,tome-of-clear-thought-a5e
items,tome of knowledge,tome-of-knowledge
items,tome of leadership and influence,tome-of-leadership-and-influence-a5e
items,tome of the endless tale,tome-of-the-endless-tale-a5e
items,tome of the spellblade,tome-of-the-spellblade-a5e
items,tome of triumphant tavern keeping,tome-of-triumphant-tavern-keeping-a5e
items,tome of understanding,tome-of-understanding-a5e
items,tonic for the troubled mind,tonic-for-the-troubled-mind
items,tonic of blandness,tonic-of-blandness
items,tools of the hidden hand,tools-of-the-hidden-hand-a5e
items,toothsome purse,toothsome-purse
items,torc of the comet,torc-of-the-comet
items,tracking dart,tracking-dart
items,transforming cloak,transforming-cloak-a5e
items,transforming wand,transforming-wand-a5e
items,treebleed bucket,treebleed-bucket
items,trick shot mirror,trick-shot-mirror
items,trident of fish command,trident-of-fish-command-a5e
items,trident of the vortex,trident-of-the-vortex
items,trident of the yearning tide,trident-of-the-yearning-tide
items,troll skin armor,troll-skin-armor
items,trollsblood elixir,trollsblood-elixir
items,true weight gloves,true-weight-gloves-a5e
items,tyrant’s teeth,tyrants-teeth-a5e
items,tyrant's whip,tyrants-whip
items,"tyrfing, the thrice-cursed sword of tragedy",tyrfing-the-thrice-cursed-sword-of-tragedy-a5e
items,umber beans,umber-beans
items,umbral band,umbral-band
items,umbral chopper,umbral-chopper
items,umbral lantern,umbral-lantern
items,umbral staff,umbral-staff
items,undine plate,undine-plate
items,unerring dowsing rod,unerring-dowsing-rod
items,universal solvent,universal-solvent-a5e
items,unliving rune,unliving-rune-a5e
items,unparalleled pianoforte,unparalleled-pianoforte-a5e
items,unquiet dagger,unquiet-dagger
items,unseelie staff,unseelie-staff
items,unstable bombard,unstable-bombard
items,useful top hat,useful-top-hat-a5e
items,valkyrie's bite,valkyries-bite
items,veil of fate,veil-of-fate-a5e
items,vekeshi blade,vekeshi-blade-a5e
items,vengeful coat,vengeful-coat
items,venomous fangs,venomous-fangs
items,verdant elixir,verdant-elixir
items,verdant fang,verdant-fang-a5e
items,verminous snipsnaps,verminous-snipsnaps
items,verses of vengeance,verses-of-vengeance
items,vessel of deadly venoms,vessel-of-deadly-venoms
items,vestments of the bleak shinobi,vestments-of-the-bleak-shinobi
items,vial of beauty,vial-of-beauty-a5e
items,vial of sunlight,vial-of-sunlight
items,vicious weapon,vicious-weapon-a5e
items,victory banner,victory-banner
items,vielle of weirding and warding,vielle-of-weirding-and-warding
items,vigilant mug,vigilant-mug
items,vile razor,vile-razor
items,void-touched buckler,void-touched-buckler
items,voidskin cloak,voidskin-cloak
items,voidwalker,voidwalker
items,vorpal sword,vorpal-sword-a5e
items,walking chicken hut,walking-chicken-hut-a5e
items,wand of accompaniment,wand-of-accompaniment
items,wand of air glyphs,wand-of-air-glyphs
items,wand of binding,wand-of-binding-a5e
items,wand of bristles,wand-of-bristles
items,wand of cobwebs,wand-of-cobwebs-a5e
items,wand of depth detection,wand-of-depth-detection
items,wand of direction,wand-of-direction
items,wand of drowning,wand-of-drowning
items,wand of elocution,wand-of-elocution-a5e
items,wand of enemy detection,wand-of-enemy-detection-a5e
items,wand of erudition,wand-of-erudition-a5e
items,wand of extinguishing,wand-of-extinguishing
items,wand of fear,wand-of-fear-a5e
items,wand of fermentation,wand-of-fermentation
items,wand of fireballs,wand-of-fireballs-a5e
items,wand of flame control,wand-of-flame-control
items,wand of giggles,wand-of-giggles
items,wand of guidance,wand-of-guidance
items,wand of harrowing,wand-of-harrowing
items,wand of ignition,wand-of-ignition
items,wand of lightning bolts,wand-of-lightning-bolts-a5e
items,wand of magic detection,wand-of-magic-detection-a5e
items,wand of magic missile,wand-of-magic-missile-a5e
items,wand of magic missiles,wand-of-magic-missiles
items,wand of paralysis,wand-of-paralysis-a5e
items,wand of plant destruction,wand-of-plant-destruction
items,wand of polymorph,wand-of-polymorph-a5e
items,wand of relieved burdens,wand-of-relieved-burdens
items,wand of resistance,wand-of-resistance
items,wand of revealing,wand-of-revealing
items,wand of secrets,wand-of-secrets-a5e
items,wand of tears,wand-of-tears
items,wand of the scribe,wand-of-the-scribe-a5e
items,wand of the timekeeper,wand-of-the-timekeeper
items,"wand of the war mage, +1, +2, or +3",wand-of-the-war-mage-1-2-or-3
items,wand of the war mage +1,wand-of-the-war-mage-1-a5e
items,wand of the war mage +2,wand-of-the-war-mage-2-a5e
items,wand of the war mage +3,wand-of-the-war-mage-3-a5e
items,wand of treasure finding,wand-of-treasure-finding
items,wand of vapors,wand-of-vapors
items,wand of web,wand-of-web-a5e
items,wand of windows,wand-of-windows
items,wand of wonder,wand-of-wonder-a5e
items,ward against wild appetites,ward-against-wild-appetites
items,warding icon,warding-icon
items,warlock's aegis,warlocks-aegis
items,warpblade,warpblade-a5e
items,water charm,water-charm-a5e
items,wave chain mail,wave-chain-mail
items,wayfarer's candle,wayfarers-candle
items,waystone,waystone-a5e
items,"weapon, +1, +2, or +3",weapon-1-2-or-3
items,weapon +1,weapon-1-a5e
items,weapon +2,weapon-2-a5e
items,weapon +3,weapon-3-a5e
items,web arrows,web-arrows
items,webbed staff,webbed-staff
items,well of many worlds,well-of-many-worlds-a5e
items,whetstone of tudwal tudglyd,whetstone-of-tudwal-tudglyd-a5e
items,whip of fangs,whip-of-fangs
items,whip of the blue wyrm,whip-of-the-blue-wyrm
items,whirlwind bolas,whirlwind-bolas
